"Cod_Vigente","Cod_Region","Nom_Region","Cod_Dep_Jerarquica","Dep_Jerarquica","Tipo_Establec","Nom_Oficial","Dep_Admin","Nivel_Atencion","Nom_Comuna","Cod_Comuna","Certificacion"
122703,14,"Región De Los Ríos","22","Servicio de Salud Valdivia","Centro Comunitario de Salud Familiar (CECOSF)","Centro Comunitario de Salud Familiar Mehuín","Municipal","Primario","Mariquina","14106","NO"
121549,9,"Región De La Araucanía","21","Servicio de Salud Araucanía Sur","Posta de Salud Rural (PSR)","Posta de Salud Rural Pulmahue","Municipal","Primario","Loncoche","09109","NO"
121548,9,"Región De La Araucanía","21","Servicio de Salud Araucanía Sur","Posta de Salud Rural (PSR)","Posta de Salud Rural La Paz","Municipal","Primario","Loncoche","09109","NO"
121536,9,"Región De La Araucanía","21","Servicio de Salud Araucanía Sur","Posta de Salud Rural (PSR)","Posta de Salud Rural Queule","Municipal","Primario","Toltén","09118","NO"
121550,9,"Región De La Araucanía","21","Servicio de Salud Araucanía Sur","Posta de Salud Rural (PSR)","Posta de Salud Rural Copihuelpe","Municipal","Primario","Loncoche","09109","NO"
121555,9,"Región De La Araucanía","21","Servicio de Salud Araucanía Sur","Posta de Salud Rural (PSR)","Posta de Salud Rural Liumalla","Municipal","Primario","Villarrica","09120","NO"
121120,9,"Región De La Araucanía","21","Servicio de Salud Araucanía Sur","Hospital","Hospital Familiar y Comunitario de Loncoche","Servicio de Salud","Primario-Secundario ( Por confirmar)","Loncoche","09109","NO"
121313,9,"Región De La Araucanía","21","Servicio de Salud Araucanía Sur","Consultorio General Rural (CGR)","Consultorio Curarrehue","Municipal","Primario","Curarrehue","09104","NO"
200929,9,"Región De La Araucanía","21","Servicio de Salud Araucanía Sur","Servicio de Urgencia Rural (SUR)","SUR Curarrehue","Municipal","Primario","Curarrehue","09104","NO"
121581,9,"Región De La Araucanía","21","Servicio de Salud Araucanía Sur","Posta de Salud Rural (PSR)","Posta de Salud Rural Catripulli ( Curarrehue )","Municipal","Primario","Curarrehue","09104","NO"
121597,9,"Región De La Araucanía","21","Servicio de Salud Araucanía Sur","Posta de Salud Rural (PSR)","Posta de Salud Rural Puralaco","Municipal","Primario","Toltén","09118","NO"
121582,9,"Región De La Araucanía","21","Servicio de Salud Araucanía Sur","Posta de Salud Rural (PSR)","Posta de Salud Rural Maite","Municipal","Primario","Curarrehue","09104","NO"
121354,9,"Región De La Araucanía","21","Servicio de Salud Araucanía Sur","Centro de Salud Familiar (CESFAM)","Centro de Salud Familiar Los Volcanes","Municipal","Primario","Villarrica","09120","Centro de Salud Familiar"
200157,9,"Región De La Araucanía","21","Servicio de Salud Araucanía Sur","Servicio de Atención Primaria de Urgencia de Alta Resolutividad (SAR)","SAR Los Volcanes","Municipal","Primario","Villarrica","09120","NO"
121551,9,"Región De La Araucanía","21","Servicio de Salud Araucanía Sur","Posta de Salud Rural (PSR)","Posta de Salud Rural Molco ( Loncoche )","Municipal","Primario","Loncoche","09109","NO"
121547,9,"Región De La Araucanía","21","Servicio de Salud Araucanía Sur","Consultorio General Rural (CGR)","Consultorio de Huiscapi","Municipal","Primario","Loncoche","09109","NO"
121783,9,"Región De La Araucanía","21","Servicio de Salud Araucanía Sur","Centro Comunitario de Salud Familiar (CECOSF)","Centro Comunitario de Salud Familiar Todos los Santos","Municipal","Primario","Villarrica","09120","NO"
200162,9,"Región De La Araucanía","21","Servicio de Salud Araucanía Sur","Servicio de Atención Primaria de Urgencia (SAPU)","SAPU Villarica","Municipal","Primario","Villarrica","09120","NO"
121334,9,"Región De La Araucanía","21","Servicio de Salud Araucanía Sur","Centro de Salud Familiar (CESFAM)","Centro de Salud Familiar Villarrica","Municipal","Primario","Villarrica","09120","Centro de Salud Familiar"
200478,9,"Región De La Araucanía","21","Servicio de Salud Araucanía Sur","Centro Comunitario de Salud Familiar (CECOSF)","Centro Comunitario de Salud Familiar Ñancul","Municipal","Primario","Villarrica","09120","NO"
200509,9,"Región De La Araucanía","21","Servicio de Salud Araucanía Sur","Centro Comunitario de Salud Familiar (CECOSF)","Centro Comunitario de Salud Familiar Pucón Oriente","Municipal","Primario","Pucón","09115","NO"
121781,9,"Región De La Araucanía","21","Servicio de Salud Araucanía Sur","Centro Comunitario de Salud Familiar (CECOSF)","Centro Comunitario de Salud Familiar 21 de Mayo","Municipal","Primario","Villarrica","09120","NO"
200153,9,"Región De La Araucanía","21","Servicio de Salud Araucanía Sur","Servicio de Atención Primaria de Urgencia (SAPU)","SAPU Pucón","Municipal","Primario","Pucón","09115","NO"
121355,9,"Región De La Araucanía","21","Servicio de Salud Araucanía Sur","Centro de Salud Familiar (CESFAM)","Centro de Salud Familiar Rural Pucón","Municipal","Primario","Pucón","09115","Centro de Salud Familiar"
121121,9,"Región De La Araucanía","21","Servicio de Salud Araucanía Sur","Hospital","Hospital de Villarrica","Servicio de Salud","Terciario","Villarrica","09120","NO"
121573,9,"Región De La Araucanía","21","Servicio de Salud Araucanía Sur","Posta de Salud Rural (PSR)","Posta de Salud Rural San Pedro de Pucón","Municipal","Primario","Pucón","09115","NO"
121541,9,"Región De La Araucanía","21","Servicio de Salud Araucanía Sur","Posta de Salud Rural (PSR)","Posta de Salud Rural Boroa Sur","Municipal","Primario","Toltén","09118","NO"
121560,9,"Región De La Araucanía","21","Servicio de Salud Araucanía Sur","Posta de Salud Rural (PSR)","Posta de Salud Rural Quelhue","Municipal","Primario","Pucón","09115","NO"
121544,9,"Región De La Araucanía","21","Servicio de Salud Araucanía Sur","Posta de Salud Rural (PSR)","Posta de Salud Rural Pidenco","Municipal","Primario","Gorbea","09107","NO"
121546,9,"Región De La Araucanía","21","Servicio de Salud Araucanía Sur","Posta de Salud Rural (PSR)","Posta de Salud Rural Licancullín","Municipal","Primario","Toltén","09118","NO"
121542,9,"Región De La Araucanía","21","Servicio de Salud Araucanía Sur","Consultorio General Rural (CGR)","Centro de Salud Rural Lastarria","Municipal","Primario","Gorbea","09107","NO"
200947,9,"Región De La Araucanía","21","Servicio de Salud Araucanía Sur","Servicio de Urgencia Rural (SUR)","SUR Lastarria","Municipal","Primario","Gorbea","09107","NO"
121558,9,"Región De La Araucanía","21","Servicio de Salud Araucanía Sur","Posta de Salud Rural (PSR)","Posta de Salud Rural Caburga","Municipal","Primario","Pucón","09115","NO"
121586,9,"Región De La Araucanía","21","Servicio de Salud Araucanía Sur","Posta de Salud Rural (PSR)","Posta de Salud Rural Quiñenahuín","Municipal","Primario","Curarrehue","09104","NO"
121556,9,"Región De La Araucanía","21","Servicio de Salud Araucanía Sur","Posta de Salud Rural (PSR)","Posta de Salud Rural Manhue","Municipal","Primario","Loncoche","09109","NO"
121537,9,"Región De La Araucanía","21","Servicio de Salud Araucanía Sur","Posta de Salud Rural (PSR)","Posta de Salud Rural Villa Boldos","Municipal","Primario","Toltén","09118","NO"
121585,9,"Región De La Araucanía","21","Servicio de Salud Araucanía Sur","Posta de Salud Rural (PSR)","Posta de Salud Rural Liuco (Gorbea)","Municipal","Primario","Gorbea","09107","NO"
121559,9,"Región De La Araucanía","21","Servicio de Salud Araucanía Sur","Posta de Salud Rural (PSR)","Posta de Salud Rural Paillaco","Municipal","Primario","Pucón","09115","NO"
121545,9,"Región De La Araucanía","21","Servicio de Salud Araucanía Sur","Posta de Salud Rural (PSR)","Posta de Salud Rural Huellanto Alto","Municipal","Primario","Gorbea","09107","NO"
121587,9,"Región De La Araucanía","21","Servicio de Salud Araucanía Sur","Posta de Salud Rural (PSR)","Posta de Salud Rural Epeukura","Municipal","Primario","Curarrehue","09104","NO"
121118,9,"Región De La Araucanía","21","Servicio de Salud Araucanía Sur","Hospital","Hospital de Toltén","Servicio de Salud","Primario-Secundario ( Por confirmar)","Toltén","09118","NO"
121490,9,"Región De La Araucanía","21","Servicio de Salud Araucanía Sur","Posta de Salud Rural (PSR)","Posta de Salud Rural Polul Coicoma","Municipal","Primario","Pitrufquén","09114","NO"
121543,9,"Región De La Araucanía","21","Servicio de Salud Araucanía Sur","Posta de Salud Rural (PSR)","Posta de Salud Rural Quitratúe","Municipal","Primario","Gorbea","09107","NO"
121534,9,"Región De La Araucanía","21","Servicio de Salud Araucanía Sur","Posta de Salud Rural (PSR)","Posta de Salud Rural Puraquina","Municipal","Primario","Pitrufquén","09114","NO"
121584,9,"Región De La Araucanía","21","Servicio de Salud Araucanía Sur","Posta de Salud Rural (PSR)","Posta de Salud Rural Faja Ricci","Municipal","Primario","Gorbea","09107","NO"
121539,9,"Región De La Araucanía","21","Servicio de Salud Araucanía Sur","Posta de Salud Rural (PSR)","Posta de Salud Rural Porma","Municipal","Primario","Teodoro Schmidt","09117","NO"
121583,9,"Región De La Araucanía","21","Servicio de Salud Araucanía Sur","Posta de Salud Rural (PSR)","Posta de Salud Rural Reigolil","Municipal","Primario","Curarrehue","09104","NO"
121538,9,"Región De La Araucanía","21","Servicio de Salud Araucanía Sur","Posta de Salud Rural (PSR)","Posta de Salud Rural Las Quemas (Toltén)","Municipal","Primario","Toltén","09118","NO"
121119,9,"Región De La Araucanía","21","Servicio de Salud Araucanía Sur","Hospital","Hospital de Gorbea","Servicio de Salud","Primario-Secundario ( Por confirmar)","Gorbea","09107","NO"
121349,9,"Región De La Araucanía","21","Servicio de Salud Araucanía Sur","Centro de Salud Familiar (CESFAM)","Centro de Salud Familiar Hualpín","Municipal","Primario","Teodoro Schmidt","09117","Centro de Salud Familiar"
200939,9,"Región De La Araucanía","21","Servicio de Salud Araucanía Sur","Servicio de Urgencia Rural (SUR)","SUR Hualpín","Municipal","Primario","Teodoro Schmidt","09117","NO"
121533,9,"Región De La Araucanía","21","Servicio de Salud Araucanía Sur","Posta de Salud Rural (PSR)","Posta de Salud Rural Millahuín","Municipal","Primario","Pitrufquén","09114","NO"
121535,9,"Región De La Araucanía","21","Servicio de Salud Araucanía Sur","Posta de Salud Rural (PSR)","Posta de Salud Rural Mahuidanche","Municipal","Primario","Pitrufquén","09114","NO"
121565,9,"Región De La Araucanía","21","Servicio de Salud Araucanía Sur","Posta de Salud Rural (PSR)","Posta de Salud Rural Coipué (Freire)","Municipal","Primario","Freire","09105","NO"
121596,9,"Región De La Araucanía","21","Servicio de Salud Araucanía Sur","Posta de Salud Rural (PSR)","Posta de Salud Rural La Esperanza","Municipal","Primario","Cunco","09103","NO"
121540,9,"Región De La Araucanía","21","Servicio de Salud Araucanía Sur","Posta de Salud Rural (PSR)","Posta de Salud Rural Pocoyan","Municipal","Primario","Toltén","09118","NO"
121532,9,"Región De La Araucanía","21","Servicio de Salud Araucanía Sur","Posta de Salud Rural (PSR)","Posta de Salud Rural Los Galpones","Municipal","Primario","Pitrufquén","09114","NO"
121531,9,"Región De La Araucanía","21","Servicio de Salud Araucanía Sur","Posta de Salud Rural (PSR)","Posta de Salud Rural Comuy","Municipal","Primario","Pitrufquén","09114","NO"
121564,9,"Región De La Araucanía","21","Servicio de Salud Araucanía Sur","Posta de Salud Rural (PSR)","Posta de Salud Rural Quetroco","Municipal","Primario","Freire","09105","NO"
121568,9,"Región De La Araucanía","21","Servicio de Salud Araucanía Sur","Posta de Salud Rural (PSR)","Posta de Salud Rural Guiñimo","Municipal","Primario","Freire","09105","NO"
121494,9,"Región De La Araucanía","21","Servicio de Salud Araucanía Sur","Posta de Salud Rural (PSR)","Posta de Salud Rural Quecheregue","Municipal","Primario","Cunco","09103","NO"
121312,9,"Región De La Araucanía","21","Servicio de Salud Araucanía Sur","Centro de Salud Familiar (CESFAM)","Centro de Salud Familiar Teodoro Schmidt","Municipal","Primario","Teodoro Schmidt","09117","Centro de Salud Familiar"
200938,9,"Región De La Araucanía","21","Servicio de Salud Araucanía Sur","Servicio de Urgencia Rural (SUR)","SUR Teodoro Schmidt","Municipal","Primario","Teodoro Schmidt","09117","NO"
121576,9,"Región De La Araucanía","21","Servicio de Salud Araucanía Sur","Posta de Salud Rural (PSR)","Posta de Salud Rural Pichichelle","Municipal","Primario","Teodoro Schmidt","09117","NO"
121117,9,"Región De La Araucanía","21","Servicio de Salud Araucanía Sur","Hospital","Hospital de Pitrufquén","Servicio de Salud","Terciario","Pitrufquén","09114","NO"
121575,9,"Región De La Araucanía","21","Servicio de Salud Araucanía Sur","Centro Comunitario de Salud Familiar (CECOSF)","Centro Comunitario de Salud Familiar Barros Arana","Municipal","Primario","Teodoro Schmidt","09117","NO"
121326,9,"Región De La Araucanía","21","Servicio de Salud Araucanía Sur","Centro de Salud Familiar (CESFAM)","Centro de Salud Familiar Andrés Sandoval Calderón","Municipal","Primario","Cunco","09103","Centro de Salud Familiar"
200948,9,"Región De La Araucanía","21","Servicio de Salud Araucanía Sur","Servicio de Urgencia Rural (SUR)","SUR Los Laureles","Municipal","Primario","Cunco","09103","NO"
121562,9,"Región De La Araucanía","21","Servicio de Salud Araucanía Sur","Posta de Salud Rural (PSR)","Posta de Salud Rural Radal","Municipal","Primario","Freire","09105","NO"
121577,9,"Región De La Araucanía","21","Servicio de Salud Araucanía Sur","Posta de Salud Rural (PSR)","Posta de Salud Rural Yenehue","Municipal","Primario","Teodoro Schmidt","09117","NO"
200970,9,"Región De La Araucanía","21","Servicio de Salud Araucanía Sur","Servicio de Atención Primaria de Urgencia (SAPU)","SAPU Pitrufquén","Municipal","Primario","Pitrufquén","09114","NO"
121353,9,"Región De La Araucanía","21","Servicio de Salud Araucanía Sur","Centro de Salud Familiar (CESFAM)","Centro de Salud Familiar Pitrufquén","Municipal","Primario","Pitrufquén","09114","Centro de Salud Familiar"
121786,9,"Región De La Araucanía","21","Servicio de Salud Araucanía Sur","Centro Comunitario de Salud Familiar (CECOSF)","Centro Comunitario de Salud Familiar Ultraestación","Municipal","Primario","Pitrufquén","09114","NO"
121566,9,"Región De La Araucanía","21","Servicio de Salud Araucanía Sur","Posta de Salud Rural (PSR)","Posta de Salud Rural Lliuco(Freire)","Municipal","Primario","Freire","09105","NO"
200381,9,"Región De La Araucanía","21","Servicio de Salud Araucanía Sur","Centro Comunitario de Salud Familiar (CECOSF)","Centro Comunitario de Salud Familiar El Bosque","Municipal","Primario","Freire","09105","NO"
121493,9,"Región De La Araucanía","21","Servicio de Salud Araucanía Sur","Posta de Salud Rural (PSR)","Posta de Salud Rural Leufuche","Municipal","Primario","Cunco","09103","NO"
121304,9,"Región De La Araucanía","21","Servicio de Salud Araucanía Sur","Centro de Salud Familiar (CESFAM)","Centro de Salud Familiar Freire","Municipal","Primario","Freire","09105","Centro de Salud Familiar"
121563,9,"Región De La Araucanía","21","Servicio de Salud Araucanía Sur","Posta de Salud Rural (PSR)","Posta de Salud Rural Allipén","Municipal","Primario","Freire","09105","NO"
200155,9,"Región De La Araucanía","21","Servicio de Salud Araucanía Sur","Servicio de Atención Primaria de Urgencia (SAPU)","SAPU Freire","Municipal","Primario","Freire","09105","NO"
201005,9,"Región De La Araucanía","21","Servicio de Salud Araucanía Sur","Servicio de Urgencia Rural (SUR)","SUR QUEPE","Municipal","Primario","Freire","09105","NO"
121504,9,"Región De La Araucanía","21","Servicio de Salud Araucanía Sur","Posta de Salud Rural (PSR)","Posta de Salud Rural Huilío","Municipal","Primario","Freire","09105","NO"
200383,9,"Región De La Araucanía","21","Servicio de Salud Araucanía Sur","Centro Comunitario de Salud Familiar (CECOSF)","Centro Comunitario de Salud Familiar Las Villas","Municipal","Primario","Cunco","09103","NO"
121491,9,"Región De La Araucanía","21","Servicio de Salud Araucanía Sur","Posta de Salud Rural (PSR)","Posta de Salud Rural Las Hortensias","Municipal","Primario","Cunco","09103","NO"
121521,9,"Región De La Araucanía","21","Servicio de Salud Araucanía Sur","Posta de Salud Rural (PSR)","Posta de Salud Rural Puaucho(Saavedra)","Municipal","Primario","Saavedra","09116","NO"
